scenario,place,placeCode,domain,dimension,indicator,indicatorCode,date,value,BAU_low,BAU_high,boundary,ratio,ratio_low,ratio_high
historical,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2012,15.92,NA,NA,5.59,2.847942754919499,NA,NA
historical,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2013,16.03,NA,NA,5.59,2.867620751341682,NA,NA
historical,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2014,16.14,NA,NA,5.59,2.887298747763864,NA,NA
historical,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2015,16.25,NA,NA,5.59,2.906976744186047,NA,NA
historical,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2016,16.36,NA,NA,5.59,2.926654740608229,NA,NA
historical,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2017,16.47,NA,NA,5.59,2.9463327370304113,NA,NA
historical,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2018,16.580000000000002,NA,NA,5.59,2.9660107334525945,NA,NA
historical,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2019,16.69,NA,NA,5.59,2.9856887298747767,NA,NA
historical,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2020,16.8,NA,NA,5.59,3.005366726296959,NA,NA
bau,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2021,16.909999999999997,NA,NA,5.59,3.025044722719141,NA,NA
bau,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2022,17.019999999999996,17.019999999999992,17.02,5.59,3.044722719141323,3.0447227191413226,3.044722719141324
bau,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2023,17.129999999999995,17.129999999999992,17.13,5.59,3.0644007155635054,3.064400715563505,3.0644007155635062
bau,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2024,17.239999999999995,17.23999999999999,17.24,5.59,3.084078711985688,3.084078711985687,3.0840787119856885
bau,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2025,17.349999999999994,17.34999999999999,17.349999999999998,5.59,3.1037567084078703,3.1037567084078694,3.1037567084078708
bau,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2026,17.459999999999994,17.45999999999999,17.459999999999997,5.59,3.1234347048300526,3.123434704830052,3.1234347048300535
bau,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2027,17.569999999999997,17.569999999999993,17.57,5.59,3.1431127012522357,3.143112701252235,3.143112701252236
bau,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2028,17.679999999999996,17.679999999999993,17.68,5.59,3.162790697674418,3.1627906976744176,3.1627906976744184
bau,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2029,17.789999999999996,17.789999999999992,17.79,5.59,3.1824686940966003,3.1824686940966,3.182468694096601
bau,World,WLD,ecological,biodiversity breakdown,hanppGtC,bio1,2030,17.899999999999995,17.89999999999999,17.9,5.59,3.2021466905187825,3.202146690518782,3.2021466905187834
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2000,284.3,NA,NA,276,0.40714285714285736,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2001,284.8,NA,NA,276,0.37142857142857044,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2002,280.4,NA,NA,276,0.6857142857142887,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2003,286.2,NA,NA,276,0.2714285714285716,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2004,279.5,NA,NA,276,0.7500000000000006,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2005,284.9,NA,NA,276,0.3642857142857154,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2006,279,NA,NA,276,0.7857142857142853,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2007,285.8,NA,NA,276,0.2999999999999988,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2008,280.1,NA,NA,276,0.7071428571428562,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2009,284,NA,NA,276,0.42857142857142955,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2010,285.7,NA,NA,276,0.30714285714285855,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2011,285.4,NA,NA,276,0.3285714285714307,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2012,285.4,NA,NA,276,0.3285714285714307,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2013,279.7,NA,NA,276,0.7357142857142858,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2014,285.5,NA,NA,276,0.321428571428571,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2015,285.4,NA,NA,276,0.3285714285714307,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2016,279.2,NA,NA,276,0.7714285714285728,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2017,283.7,NA,NA,276,0.45000000000000173,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2018,286.3,NA,NA,276,0.2642857142857142,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2019,279.6,NA,NA,276,0.7428571428571409,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2020,282,NA,NA,276,0.5714285714285727,NA,NA
historical,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2021,284.6,NA,NA,276,0.38571428571428523,NA,NA
bau,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2022,283.2501520832216,280.61684516569244,285.8834590007508,276,0.4821319940555996,0.7992676014916342,0.570284391271704
bau,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2023,283.2501520832216,280.61684515252097,285.8834590139223,276,0.4821319940555996,0.7992676020643057,0.5702843906990311
bau,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2024,283.2501520832216,280.61684513934694,285.8834590270963,276,0.4821319940555996,0.7992676026370897,0.5702843901262485
bau,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2025,283.2501520832216,280.6168451261754,285.88345904026784,276,0.4821319940555996,0.7992676032097655,0.5702843895535727
bau,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2026,283.2501520832216,280.6168451129989,285.88345905344437,276,0.4821319940555996,0.7992676037826578,0.5702843889806805
bau,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2027,283.2501520832216,280.61684509982734,285.8834590666159,276,0.4821319940555996,0.7992676043553336,0.5702843884080047
bau,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2028,283.2501520832216,280.61684508665337,285.8834590797899,276,0.4821319940555996,0.7992676049281148,0.5702843878352235
bau,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2029,283.2501520832216,280.61684507348184,285.8834590929614,276,0.4821319940555996,0.7992676055007906,0.5702843872625477
bau,World,WLD,ecological,ozone depletion,totalOzone,O3dep,2030,283.2501520832216,280.6168450603078,285.88345910613543,276,0.4821319940555996,0.7992676060735746,0.5702843866897637
historical,World,WLD,social,food,foodInsecurity,food1,2000,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2001,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2002,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2003,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2004,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2005,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2006,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2007,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2008,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2009,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2010,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2011,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2012,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2013,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2014,21.2,NA,NA,0,0.7879999999999999,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2015,21.5,NA,NA,0,0.785,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2016,22.7,NA,NA,0,0.773,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2017,23.9,NA,NA,0,0.7609999999999999,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2018,25,NA,NA,0,0.75,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2019,25.4,NA,NA,0,0.746,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2020,29.5,NA,NA,0,0.705,NA,NA
historical,World,WLD,social,food,foodInsecurity,food1,2021,29.3,NA,NA,0,0.7070000000000001,NA,NA
bau,World,WLD,social,food,foodInsecurity,food1,2022,29.300019961759972,27.17681007083099,31.423229852688955,0,0.7069998003824003,0.7282318992916902,0.6857677014731104
bau,World,WLD,social,food,foodInsecurity,food1,2023,29.300019961759972,26.29317202485129,32.306867898668656,0,0.7069998003824003,0.7370682797514871,0.6769313210133134
bau,World,WLD,social,food,foodInsecurity,food1,2024,29.300019961759972,25.61214940897063,32.987890514549314,0,0.7069998003824003,0.7438785059102938,0.6701210948545068
bau,World,WLD,social,food,foodInsecurity,food1,2025,29.300019961759972,25.03552291330535,33.564517010214594,0,0.7069998003824003,0.7496447708669465,0.6643548298978541
bau,World,WLD,social,food,foodInsecurity,food1,2026,29.300019961759972,24.525302827582614,34.07473709593733,0,0.7069998003824003,0.7547469717241739,0.6592526290406266
bau,World,WLD,social,food,foodInsecurity,food1,2027,29.300019961759972,24.06203298172155,34.53800694179839,0,0.7069998003824003,0.7593796701827844,0.6546199305820162
bau,World,WLD,social,food,foodInsecurity,food1,2028,29.300019961759972,23.634171383298646,34.9658685402213,0,0.7069998003824003,0.7636582861670135,0.6503413145977871
bau,World,WLD,social,food,foodInsecurity,food1,2029,29.300019961759972,23.23420793931645,35.365831984203496,0,0.7069998003824003,0.7676579206068355,0.646341680157965
bau,World,WLD,social,food,foodInsecurity,food1,2030,29.300019961759972,22.856933056212,35.743106867307944,0,0.7069998003824003,0.77143066943788,0.6425689313269206
historical,World,WLD,social,food,undernourishment,food2,2000,13,NA,NA,0,0.87,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2001,13.1,NA,NA,0,0.8690000000000001,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2002,13.3,NA,NA,0,0.867,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2003,13,NA,NA,0,0.87,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2004,12.9,NA,NA,0,0.871,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2005,12.3,NA,NA,0,0.877,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2006,11.5,NA,NA,0,0.885,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2007,10.5,NA,NA,0,0.895,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2008,10,NA,NA,0,0.9,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2009,9.8,NA,NA,0,0.902,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2010,8.6,NA,NA,0,0.914,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2011,8.3,NA,NA,0,0.917,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2012,8.2,NA,NA,0,0.9179999999999999,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2013,7.9,NA,NA,0,0.9209999999999999,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2014,7.8,NA,NA,0,0.922,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2015,8,NA,NA,0,0.92,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2016,7.8,NA,NA,0,0.922,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2017,7.6,NA,NA,0,0.924,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2018,7.7,NA,NA,0,0.9229999999999999,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2019,8,NA,NA,0,0.92,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2020,9.3,NA,NA,0,0.907,NA,NA
historical,World,WLD,social,food,undernourishment,food2,2021,9.8,NA,NA,0,0.902,NA,NA
bau,World,WLD,social,food,undernourishment,food2,2022,10.518829391679565,10.067826415558898,10.969832367800233,0,0.8948117060832044,0.899321735844411,0.8903016763219976
bau,World,WLD,social,food,undernourishment,food2,2023,11.217353903821472,10.404962551089577,12.029745256553367,0,0.8878264609617852,0.8959503744891042,0.8797025474344663
bau,World,WLD,social,food,undernourishment,food2,2024,11.91587841596338,10.675816365056388,13.155940466870373,0,0.8808412158403662,0.8932418363494361,0.86844059533129625
bau,World,WLD,social,food,undernourishment,food2,2025,12.614402928105287,10.890115051186674,14.3386908050239,0,0.873855970718947,0.8910988494881333,0.856613091949761
bau,World,WLD,social,food,undernourishment,food2,2026,13.312927440247194,11.054019176315128,15.57183570417926,0,0.8668707255975281,0.8894598082368488,0.8442816429582074
bau,World,WLD,social,food,undernourishment,food2,2027,14.011451952389102,11.171964334012081,16.850939570766123,0,0.8598854804761089,0.8882803566598793,0.8314906042923389
bau,World,WLD,social,food,undernourishment,food2,2028,14.709976464531008,11.2473645442667,18.17258838479532,0,0.85290023535469,0.887526354557333,0.8182741161520468
bau,World,WLD,social,food,undernourishment,food2,2029,15.408500976672915,11.282960632805061,19.534041320540773,0,0.8459149902332709,0.8871703936719494,0.8046595867945922
bau,World,WLD,social,food,undernourishment,food2,2030,16.10702548881482,11.281019081008115,20.93303189662153,0,0.8389297451118517,0.8871898091899189,0.7906696810337848
historical,World,WLD,social,health,noUniversalHealth,hlth1,2000,72,NA,NA,0,0.28,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2001,71.4,NA,NA,0,0.2859999999999999,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2002,70.8,NA,NA,0,0.29200000000000004,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2003,70.2,NA,NA,0,0.298,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2004,69.6,NA,NA,0,0.30400000000000005,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2005,69,NA,NA,0,0.31,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2006,68.4,NA,NA,0,0.31599999999999995,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2007,67.8,NA,NA,0,0.322,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2008,67.2,NA,NA,0,0.32799999999999996,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2009,66.6,NA,NA,0,0.3340000000000001,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2010,66,NA,NA,0,0.34,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2011,65,NA,NA,0,0.35,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2012,64,NA,NA,0,0.36,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2013,63,NA,NA,0,0.37,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2014,62,NA,NA,0,0.38,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2015,61,NA,NA,0,0.39,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2016,60,NA,NA,0,0.4,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2017,59,NA,NA,0,0.41,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2018,58.5,NA,NA,0,0.415,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2019,58,NA,NA,0,0.42,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2020,58,NA,NA,0,0.42,NA,NA
historical,World,WLD,social,health,noUniversalHealth,hlth1,2021,58,NA,NA,0,0.42,NA,NA
bau,World,WLD,social,health,noUniversalHealth,hlth1,2022,58.00267748866988,57.82025057131686,58.1851044060229,0,0.4199732251133012,0.4217974942868314,0.41814895593977097
bau,World,WLD,social,health,noUniversalHealth,hlth1,2023,58.00538494701477,57.59926128433215,58.411508609697385,0,0.4199461505298523,0.4240073871566785,0.4158849139030261
bau,World,WLD,social,health,noUniversalHealth,hlth1,2024,58.00809240535966,57.32900159114325,58.68718321957607,0,0.4199190759464034,0.4267099840885675,0.4131281678042393
bau,World,WLD,social,health,noUniversalHealth,hlth1,2025,58.01079986370455,57.01692275140423,59.004676976004866,0,0.4198920013629545,0.4298307724859577,0.40995323023995134
bau,World,WLD,social,health,noUniversalHealth,hlth1,2026,58.01350732204944,56.667904486482,59.35911015761688,0,0.4198649267795056,0.43332095513518,0.40640889842383116
bau,World,WLD,social,health,noUniversalHealth,hlth1,2027,58.01621478039433,56.285446573890745,59.74698298689792,0,0.41983785219605674,0.43714553426109254,0.4025301701310208
bau,World,WLD,social,health,noUniversalHealth,hlth1,2028,58.01892223873922,55.872214313678995,60.16563016379945,0,0.41981077761260777,0.44127785686321,0.3983436983620055
bau,World,WLD,social,health,noUniversalHealth,hlth1,2029,58.02162969708411,55.430324156589556,60.61293523757866,0,0.4197837030291589,0.44569675843410445,0.39387064762421337
bau,World,WLD,social,health,noUniversalHealth,hlth1,2030,58.024337155429,54.961509136884665,61.08716517397334,0,0.41975662844571,0.4503849086311533,0.3891283482602666
historical,World,WLD,social,health,under5death,hlth2,2000,75.5,NA,NA,0,0.245,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2001,75.1,NA,NA,0,0.24900000000000005,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2002,75.2,NA,NA,0,0.24799999999999997,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2003,73.4,NA,NA,0,0.26599999999999996,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2004,73.6,NA,NA,0,0.26400000000000007,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2005,50.4,NA,NA,0,0.496,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2006,46.8,NA,NA,0,0.532,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2007,47,NA,NA,0,0.53,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2008,46.9,NA,NA,0,0.531,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2009,47.2,NA,NA,0,0.528,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2010,47.3,NA,NA,0,0.527,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2011,47.5,NA,NA,0,0.525,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2012,47.6,NA,NA,0,0.524,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2013,47.4,NA,NA,0,0.526,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2014,45.9,NA,NA,0,0.541,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2015,46.1,NA,NA,0,0.539,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2016,45.7,NA,NA,0,0.5429999999999999,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2017,45.7,NA,NA,0,0.5429999999999999,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2018,42.4,NA,NA,0,0.5760000000000001,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2019,42.5,NA,NA,0,0.575,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2020,42.8,NA,NA,0,0.5720000000000001,NA,NA
historical,World,WLD,social,health,under5death,hlth2,2021,42.2,NA,NA,0,0.578,NA,NA
bau,World,WLD,social,health,under5death,hlth2,2022,42.20006003934107,39.18983003510458,45.21029004357756,0,0.5779993996065893,0.6081016996489542,0.5478970995642244
bau,World,WLD,social,health,under5death,hlth2,2023,42.20006003934107,37.93722184962792,46.46289822905422,0,0.5779993996065893,0.6206277815037208,0.5353710177094578
bau,World,WLD,social,health,under5death,hlth2,2024,42.20006003934107,36.97196281943751,47.42815725924463,0,0.5779993996065893,0.6302803718056249,0.5257184274075537
bau,World,WLD,social,health,under5death,hlth2,2025,42.20006003934107,36.154780686072634,48.24533939260951,0,0.5779993996065893,0.6384521931392737,0.5175466060739049
bau,World,WLD,social,health,under5death,hlth2,2026,42.20006003934107,35.43180463418687,48.96831544449527,0,0.5779993996065893,0.6456819536581313,0.5103168455550473
bau,World,WLD,social,health,under5death,hlth2,2027,42.20006003934107,34.77544392179029,49.62467615689185,0,0.5779993996065893,0.6522455607820971,0.5037532384310814
bau,World,WLD,social,health,under5death,hlth2,2028,42.20006003934107,34.16933021582497,50.23078986285717,0,0.5779993996065893,0.6583066978417503,0.4976921013714283
bau,World,WLD,social,health,under5death,hlth2,2029,42.20006003934107,33.602812624611516,50.79730745407062,0,0.5779993996065893,0.6639718737538849,0.49202692545929383
bau,World,WLD,social,health,under5death,hlth2,2030,42.20006003934107,33.06850256986758,51.33161750881455,0,0.5779993996065893,0.6693149743013243,0.48668382491185447
historical,World,WLD,social,education,adultLiteracy,edu1,2000,19.099999999999994,NA,NA,0,0.809,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2001,18.799999999999997,NA,NA,0,0.812,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2002,18.400000000000006,NA,NA,0,0.816,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2003,17.900000000000006,NA,NA,0,0.821,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2004,17.5,NA,NA,0,0.825,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2005,17.599999999999994,NA,NA,0,0.8240000000000001,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2006,17.400000000000006,NA,NA,0,0.826,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2007,17.099999999999994,NA,NA,0,0.8290000000000001,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2008,16.599999999999994,NA,NA,0,0.8340000000000001,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2009,16.299999999999997,NA,NA,0,0.8370000000000001,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2010,15.900000000000006,NA,NA,0,0.841,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2011,15.700000000000003,NA,NA,0,0.843,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2012,15.200000000000003,NA,NA,0,0.848,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2013,15,NA,NA,0,0.85,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2014,14.599999999999994,NA,NA,0,0.8540000000000001,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2015,14.400000000000006,NA,NA,0,0.856,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2016,14,NA,NA,0,0.86,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2017,13.799999999999997,NA,NA,0,0.862,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2018,13.700000000000003,NA,NA,0,0.863,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2019,13.299999999999997,NA,NA,0,0.867,NA,NA
historical,World,WLD,social,education,adultLiteracy,edu1,2020,13.200000000000003,NA,NA,0,0.868,NA,NA
bau,World,WLD,social,education,adultLiteracy,edu1,2021,12.637352859419615,NA,NA,0,0.8736264714058037,NA,NA
bau,World,WLD,social,education,adultLiteracy,edu1,2022,12.333225889052049,12.180002454932657,12.48644932317144,0,0.8766677411094795,0.8781999754506734,0.8751355067682856
bau,World,WLD,social,education,adultLiteracy,edu1,2023,12.02909891868448,11.875875477669988,12.182322359698974,0,0.8797090108131552,0.8812412452233,0.8781767764030103
bau,World,WLD,social,education,adultLiteracy,edu1,2024,11.724971948316915,11.571748495044476,11.878195401589354,0,0.8827502805168308,0.8842825150495552,0.8812180459841065
bau,World,WLD,social,education,adultLiteracy,edu1,2025,11.420844977949349,11.267621505523882,11.574068450374815,0,0.8857915502205066,0.8873237849447613,0.8842593154962519
bau,World,WLD,social,education,adultLiteracy,edu1,2026,11.116718007581783,10.963494507575971,11.269941507587594,0,0.8888328199241822,0.8903650549242402,0.8873005849241241
bau,World,WLD,social,education,adultLiteracy,edu1,2027,10.812591037214215,10.659367499668509,10.965814574759921,0,0.8918740896278579,0.893406325003315,0.8903418542524009
bau,World,WLD,social,education,adultLiteracy,edu1,2028,10.50846406684665,10.355240480269266,10.661687653424032,0,0.8949153593315335,0.8964475951973074,0.8933831234657598
bau,World,WLD,social,education,adultLiteracy,edu1,2029,10.204337096479083,10.051113447846017,10.35756074511215,0,0.8979566290352092,0.8994888655215398,0.8964243925488785
bau,World,WLD,social,education,adultLiteracy,edu1,2030,9.900210126111517,9.746986400866541,10.053433851356493,0,0.9009978987388848,0.9025301359913346,0.8994656614864351
historical,World,WLD,social,education,secondarySchool,edu2,2000,63,NA,NA,0,0.37,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2001,62,NA,NA,0,0.38,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2002,61,NA,NA,0,0.39,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2003,60,NA,NA,0,0.4,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2004,60,NA,NA,0,0.4,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2005,59,NA,NA,0,0.41,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2006,58,NA,NA,0,0.42,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2007,57,NA,NA,0,0.43,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2008,56,NA,NA,0,0.44,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2009,55,NA,NA,0,0.45,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2010,53,NA,NA,0,0.47,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2011,52,NA,NA,0,0.48,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2012,50,NA,NA,0,0.5,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2013,49,NA,NA,0,0.51,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2014,48,NA,NA,0,0.52,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2015,47,NA,NA,0,0.53,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2016,46,NA,NA,0,0.54,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2017,45,NA,NA,0,0.55,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2018,44,NA,NA,0,0.56,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2019,43,NA,NA,0,0.57,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2020,42,NA,NA,0,0.58,NA,NA
historical,World,WLD,social,education,secondarySchool,edu2,2021,42,NA,NA,0,0.58,NA,NA
bau,World,WLD,social,education,secondarySchool,edu2,2022,41.18830984785266,40.72425126575017,41.652368429955146,0,0.5881169015214734,0.5927574873424983,0.5834763157004486
bau,World,WLD,social,education,secondarySchool,edu2,2023,40.592206183305514,39.87201023396626,41.31240213264477,0,0.5940779381669449,0.6012798976603374,0.5868759786735523
