scenario,domain,dimension,indicator,date,value,BAU_low,BAU_high,boundary
historical,social,water,drinkingH2O,2017,28,NA,NA,0
historical,social,water,drinkingH2O,2018,27,NA,NA,0
historical,social,water,drinkingH2O,2019,26,NA,NA,0
historical,social,water,drinkingH2O,2020,26,NA,NA,0
bau,social,water,drinkingH2O,2021,25.40000000000203,NA,NA,0
bau,social,water,drinkingH2O,2022,24.80000000000407,24.121656282564178,25.47834371744396,0
bau,social,water,drinkingH2O,2023,24.200000000006106,23.369202011030897,25.030797988981316,0
bau,social,water,drinkingH2O,2024,23.60000000000814,22.640677114854064,24.559322885162217,0
bau,social,water,drinkingH2O,2025,23.000000000010175,21.927444408222307,24.072555591798043,0
bau,social,water,drinkingH2O,2026,22.400000000012213,21.225074216411176,23.57492578361325,0
bau,social,water,drinkingH2O,2027,21.80000000001425,20.53093510944892,23.069064890579583,0
bau,social,water,drinkingH2O,2028,21.200000000016285,19.843312565136504,22.556687434896066,0
bau,social,water,drinkingH2O,2029,20.600000000018323,19.16101567228721,22.038984327749436,0
bau,social,water,drinkingH2O,2030,20.000000000020357,18.483177335714853,21.51682266432586,0
historical,social,water,sanitation,2000,71,NA,NA,0
historical,social,water,sanitation,2001,71,NA,NA,0
historical,social,water,sanitation,2002,70,NA,NA,0
historical,social,water,sanitation,2003,69,NA,NA,0
historical,social,water,sanitation,2004,68,NA,NA,0
historical,social,water,sanitation,2005,67,NA,NA,0
historical,social,water,sanitation,2006,65,NA,NA,0
historical,social,water,sanitation,2007,64,NA,NA,0
historical,social,water,sanitation,2008,63,NA,NA,0
historical,social,water,sanitation,2009,61,NA,NA,0
historical,social,water,sanitation,2010,60,NA,NA,0
historical,social,water,sanitation,2011,59,NA,NA,0
historical,social,water,sanitation,2012,57,NA,NA,0
historical,social,water,sanitation,2013,56,NA,NA,0
historical,social,water,sanitation,2014,54,NA,NA,0
historical,social,water,sanitation,2015,53,NA,NA,0
historical,social,water,sanitation,2016,51,NA,NA,0
historical,social,water,sanitation,2017,50,NA,NA,0
historical,social,water,sanitation,2018,48,NA,NA,0
historical,social,water,sanitation,2019,47,NA,NA,0
historical,social,water,sanitation,2020,46,NA,NA,0
bau,social,water,sanitation,2021,44.54509010685634,NA,NA,0
bau,social,water,sanitation,2022,43.42964951931042,42.77061371413527,44.088685324485574,0
bau,social,water,sanitation,2023,42.31420893176451,41.38047971085,43.247938152679026,0
bau,social,water,sanitation,2024,41.19876834421859,39.91437463531865,42.483162053118534,0
bau,social,water,sanitation,2025,40.08332775667268,38.39069486361402,41.77596064973134,0
bau,social,water,sanitation,2026,38.96788716912676,36.81961016526026,41.116164172993265,0
bau,social,water,sanitation,2027,37.85244658158085,35.207232371495174,40.497660791666526,0
bau,social,water,sanitation,2028,36.73700599403493,33.557630961091874,39.91638102697799,0
bau,social,water,sanitation,2029,35.62156540648902,31.873749598892026,39.36938121408601,0
bau,social,water,sanitation,2030,34.5061248189431,30.157851771663196,38.85439786622301,0
historical,social,energy,energyAccess,2000,21.599999999999994,NA,NA,0
historical,social,energy,energyAccess,2001,21.200000000000003,NA,NA,0
historical,social,energy,energyAccess,2002,20.799999999999997,NA,NA,0
historical,social,energy,energyAccess,2003,19.900000000000006,NA,NA,0
historical,social,energy,energyAccess,2004,19.900000000000006,NA,NA,0
historical,social,energy,energyAccess,2005,19.200000000000003,NA,NA,0
historical,social,energy,energyAccess,2006,18.5,NA,NA,0
historical,social,energy,energyAccess,2007,17.900000000000006,NA,NA,0
historical,social,energy,energyAccess,2008,17.200000000000003,NA,NA,0
historical,social,energy,energyAccess,2009,17,NA,NA,0
historical,social,energy,energyAccess,2010,16.400000000000006,NA,NA,0
historical,social,energy,energyAccess,2011,15.400000000000006,NA,NA,0
historical,social,energy,energyAccess,2012,14.900000000000006,NA,NA,0
historical,social,energy,energyAccess,2013,14.200000000000003,NA,NA,0
historical,social,energy,energyAccess,2014,13.700000000000003,NA,NA,0
historical,social,energy,energyAccess,2015,13,NA,NA,0
historical,social,energy,energyAccess,2016,11.799999999999997,NA,NA,0
historical,social,energy,energyAccess,2017,11,NA,NA,0
historical,social,energy,energyAccess,2018,10.099999999999994,NA,NA,0
historical,social,energy,energyAccess,2019,9.799999999999997,NA,NA,0
historical,social,energy,energyAccess,2020,9.5,NA,NA,0
historical,social,energy,energyAccess,2021,8.599999999999994,NA,NA,0
bau,social,energy,energyAccess,2022,7.980952380952385,7.704996090746244,8.256908671158525,0
bau,social,energy,energyAccess,2023,7.361904761904775,6.971643633673085,7.752165890136465,0
bau,social,energy,energyAccess,2024,6.742857142857167,6.264886827551909,7.220827458162424,0
bau,social,energy,energyAccess,2025,6.123809523809555,5.571896943397274,6.675722104221837,0
bau,social,energy,energyAccess,2026,5.504761904761949,4.887704881042359,6.121818928481539,0
bau,social,energy,energyAccess,2027,4.885714285714339,4.2097621833979,5.561666388030779,0
bau,social,energy,energyAccess,2028,4.26666666666673,3.5365549500573126,4.996778383276147,0
bau,social,energy,energyAccess,2029,3.64761904761912,2.8670967911557406,4.4281413040825,0
bau,social,energy,energyAccess,2030,3.02857142857151,2.2007025579530888,3.856440299189932,0
historical,social,energy,energyIndoor,2000,51,NA,NA,0
historical,social,energy,energyIndoor,2001,50,NA,NA,0
historical,social,energy,energyIndoor,2002,50,NA,NA,0
historical,social,energy,energyIndoor,2003,49,NA,NA,0
historical,social,energy,energyIndoor,2004,48,NA,NA,0
historical,social,energy,energyIndoor,2005,47,NA,NA,0
historical,social,energy,energyIndoor,2006,47,NA,NA,0
historical,social,energy,energyIndoor,2007,46,NA,NA,0
historical,social,energy,energyIndoor,2008,45,NA,NA,0
historical,social,energy,energyIndoor,2009,44,NA,NA,0
historical,social,energy,energyIndoor,2010,43,NA,NA,0
historical,social,energy,energyIndoor,2011,41,NA,NA,0
historical,social,energy,energyIndoor,2012,40,NA,NA,0
historical,social,energy,energyIndoor,2013,39,NA,NA,0
historical,social,energy,energyIndoor,2014,38,NA,NA,0
historical,social,energy,energyIndoor,2015,36,NA,NA,0
historical,social,energy,energyIndoor,2016,35,NA,NA,0
historical,social,energy,energyIndoor,2017,34,NA,NA,0
historical,social,energy,energyIndoor,2018,33,NA,NA,0
historical,social,energy,energyIndoor,2019,31,NA,NA,0
historical,social,energy,energyIndoor,2020,30,NA,NA,0
historical,social,energy,energyIndoor,2021,29,NA,NA,0
bau,social,energy,energyIndoor,2022,27.952380952381734,27.47744574135797,28.4273161634055,0
bau,social,energy,energyIndoor,2023,26.90476190476347,26.23310208808513,27.576421721441807,0
bau,social,energy,energyIndoor,2024,25.857142857145202,25.034530941348592,26.679754772941813,0
bau,social,energy,energyIndoor,2025,24.809523809526937,23.8596533874794,25.759394231574472,0
bau,social,energy,energyIndoor,2026,23.76190476190867,22.69991734515132,24.82389217866602,0
bau,social,energy,energyIndoor,2027,22.714285714290405,21.550936786401124,23.877634642179686,0
bau,social,energy,energyIndoor,2028,21.66666666667214,20.41010620943527,22.923227123909008,0
bau,social,energy,energyIndoor,2029,20.619047619053873,19.275727985697195,21.96236725241055,0
bau,social,energy,energyIndoor,2030,19.57142857143561,18.14662293836431,20.996234204506912,0
historical,social,connectivity,internet,2000,94.65,NA,NA,0
historical,social,connectivity,internet,2001,93.19,NA,NA,0
historical,social,connectivity,internet,2002,90.85,NA,NA,0
historical,social,connectivity,internet,2003,89.18,NA,NA,0
historical,social,connectivity,internet,2004,87.36,NA,NA,0
historical,social,connectivity,internet,2005,84.4,NA,NA,0
historical,social,connectivity,internet,2006,82.7,NA,NA,0
historical,social,connectivity,internet,2007,79.7,NA,NA,0
historical,social,connectivity,internet,2008,77.2,NA,NA,0
historical,social,connectivity,internet,2009,74.6,NA,NA,0
historical,social,connectivity,internet,2010,71.5,NA,NA,0
historical,social,connectivity,internet,2011,69,NA,NA,0
historical,social,connectivity,internet,2012,66.5,NA,NA,0
historical,social,connectivity,internet,2013,64.6,NA,NA,0
historical,social,connectivity,internet,2014,62.5,NA,NA,0
historical,social,connectivity,internet,2015,60,NA,NA,0
historical,social,connectivity,internet,2016,57,NA,NA,0
historical,social,connectivity,internet,2017,54.4,NA,NA,0
historical,social,connectivity,internet,2018,51,NA,NA,0
historical,social,connectivity,internet,2019,46.3,NA,NA,0
historical,social,connectivity,internet,2020,40.4,NA,NA,0
historical,social,connectivity,internet,2021,37.4,NA,NA,0
bau,social,connectivity,internet,2022,33.45483532068752,32.58012837777057,34.32954226360447,0
bau,social,connectivity,internet,2023,29.50967064137504,27.95374130451747,31.065599978232605,0
bau,social,connectivity,internet,2024,25.564505962062555,23.26080877987802,27.86820314424709,0
bau,social,connectivity,internet,2025,21.61934128275007,18.494755683825918,24.743926881674227,0
bau,social,connectivity,internet,2026,17.674176603437587,13.658137686049457,21.69021552082572,0
bau,social,connectivity,internet,2027,13.729011924125103,8.75475518754579,18.703268660704417,0
bau,social,connectivity,internet,2028,9.78384724481262,3.7882964975856037,15.779397992039637,0
bau,social,connectivity,internet,2029,5.838682565500136,-1.2379249367405762,12.915290067740852,0
bau,social,connectivity,internet,2030,1.8935178861876523,-6.32098600189191,10.108021774267218,0
historical,social,connectivity,publicTrans,2000,NA,NA,NA,0
historical,social,connectivity,publicTrans,2001,NA,NA,NA,0
historical,social,connectivity,publicTrans,2002,NA,NA,NA,0
historical,social,connectivity,publicTrans,2003,NA,NA,NA,0
historical,social,connectivity,publicTrans,2004,NA,NA,NA,0
historical,social,connectivity,publicTrans,2005,NA,NA,NA,0
historical,social,connectivity,publicTrans,2006,NA,NA,NA,0
historical,social,connectivity,publicTrans,2007,NA,NA,NA,0
historical,social,connectivity,publicTrans,2008,NA,NA,NA,0
historical,social,connectivity,publicTrans,2009,NA,NA,NA,0
historical,social,connectivity,publicTrans,2010,NA,NA,NA,0
historical,social,connectivity,publicTrans,2011,NA,NA,NA,0
historical,social,connectivity,publicTrans,2012,NA,NA,NA,0
historical,social,connectivity,publicTrans,2013,NA,NA,NA,0
historical,social,connectivity,publicTrans,2014,NA,NA,NA,0
historical,social,connectivity,publicTrans,2015,NA,NA,NA,0
historical,social,connectivity,publicTrans,2016,NA,NA,NA,0
historical,social,connectivity,publicTrans,2017,NA,NA,NA,0
historical,social,connectivity,publicTrans,2018,NA,NA,NA,0
historical,social,connectivity,publicTrans,2019,NA,NA,NA,0
historical,social,connectivity,publicTrans,2020,48.4,NA,NA,0
historical,social,connectivity,publicTrans,2021,48.4,NA,NA,0
bau,social,connectivity,publicTrans,2022,48.4,NA,NA,0
bau,social,connectivity,publicTrans,2023,48.4,NA,NA,0
bau,social,connectivity,publicTrans,2024,48.4,NA,NA,0
bau,social,connectivity,publicTrans,2025,48.4,NA,NA,0
bau,social,connectivity,publicTrans,2026,48.4,NA,NA,0
bau,social,connectivity,publicTrans,2027,48.4,NA,NA,0
bau,social,connectivity,publicTrans,2028,48.4,NA,NA,0
bau,social,connectivity,publicTrans,2029,48.4,NA,NA,0
bau,social,connectivity,publicTrans,2030,48.4,NA,NA,0
historical,social,housing,urbanSlums,2000,31.2,NA,NA,0
historical,social,housing,urbanSlums,2001,31.049999999999997,NA,NA,0
historical,social,housing,urbanSlums,2002,30.9,NA,NA,0
historical,social,housing,urbanSlums,2003,30.5,NA,NA,0
historical,social,housing,urbanSlums,2004,30.1,NA,NA,0
historical,social,housing,urbanSlums,2005,29.65,NA,NA,0
historical,social,housing,urbanSlums,2006,29.2,NA,NA,0
historical,social,housing,urbanSlums,2007,28.7,NA,NA,0
historical,social,housing,urbanSlums,2008,28.2,NA,NA,0
historical,social,housing,urbanSlums,2009,27.75,NA,NA,0
historical,social,housing,urbanSlums,2010,27.3,NA,NA,0
historical,social,housing,urbanSlums,2011,26.8,NA,NA,0
historical,social,housing,urbanSlums,2012,26.3,NA,NA,0
historical,social,housing,urbanSlums,2013,25.85,NA,NA,0
historical,social,housing,urbanSlums,2014,25.4,NA,NA,0
historical,social,housing,urbanSlums,2015,25,NA,NA,0
historical,social,housing,urbanSlums,2016,24.6,NA,NA,0
historical,social,housing,urbanSlums,2017,24.5,NA,NA,0
historical,social,housing,urbanSlums,2018,24.4,NA,NA,0
historical,social,housing,urbanSlums,2019,24.299999999999997,NA,NA,0
historical,social,housing,urbanSlums,2020,24.2,NA,NA,0
bau,social,housing,urbanSlums,2021,24.099860116737936,NA,NA,0
bau,social,housing,urbanSlums,2022,23.99970073350556,23.792673454987693,24.206728012023426,0
bau,social,housing,urbanSlums,2023,23.89954135027318,23.554304397925915,24.244778302620443,0
bau,social,housing,urbanSlums,2024,23.799381967040798,23.29452234752879,24.304241586552806,0
bau,social,housing,urbanSlums,2025,23.69922258380842,23.01591725277106,24.38252791484578,0
bau,social,housing,urbanSlums,2026,23.59906320057604,22.72030316039041,24.47782324076167,0
bau,social,housing,urbanSlums,2027,23.49890381734366,22.409048703691877,24.588758930995443,0
bau,social,housing,urbanSlums,2028,23.398744434111283,22.083235828312002,24.714253039910563,0
bau,social,housing,urbanSlums,2029,23.298585050878902,21.74374833511279,24.853421766645013,0
bau,social,housing,urbanSlums,2030,23.19842566764652,21.391326067189954,25.00552526810309,0
historical,social,equality,genderGapIndex,2000,NA,NA,NA,0
historical,social,equality,genderGapIndex,2001,NA,NA,NA,0
historical,social,equality,genderGapIndex,2002,NA,NA,NA,0
historical,social,equality,genderGapIndex,2003,NA,NA,NA,0
historical,social,equality,genderGapIndex,2004,NA,NA,NA,0
historical,social,equality,genderGapIndex,2005,35.5,NA,NA,0
historical,social,equality,genderGapIndex,2006,35.2,NA,NA,0
historical,social,equality,genderGapIndex,2007,34.099999999999994,NA,NA,0
historical,social,equality,genderGapIndex,2008,33.8,NA,NA,0
historical,social,equality,genderGapIndex,2009,33.599999999999994,NA,NA,0
historical,social,equality,genderGapIndex,2010,33.5,NA,NA,0
historical,social,equality,genderGapIndex,2011,32.900000000000006,NA,NA,0
historical,social,equality,genderGapIndex,2012,32.3,NA,NA,0
historical,social,equality,genderGapIndex,2013,32.3,NA,NA,0
historical,social,equality,genderGapIndex,2014,31.799999999999997,NA,NA,0
historical,social,equality,genderGapIndex,2015,31.700000000000003,NA,NA,0
historical,social,equality,genderGapIndex,2016,32,NA,NA,0
historical,social,equality,genderGapIndex,2017,32,NA,NA,0
historical,social,equality,genderGapIndex,2018,31.400000000000006,NA,NA,0
historical,social,equality,genderGapIndex,2019,31.599999999999994,NA,NA,0
historical,social,equality,genderGapIndex,2020,31.900000000000006,NA,NA,0
historical,social,equality,genderGapIndex,2021,31.700000000000003,NA,NA,0
bau,social,equality,genderGapIndex,2022,31.624887347287853,31.24397346889435,32.00580122568136,0
bau,social,equality,genderGapIndex,2023,31.549774694575703,30.945282784572385,32.15426660457902,0
bau,social,equality,genderGapIndex,2024,31.474662041863553,30.652112117410805,32.297211966316304,0
bau,social,equality,genderGapIndex,2025,31.399549389151403,30.353474712886243,32.44562406541657,0
bau,social,equality,genderGapIndex,2026,31.324436736439253,30.04611551770166,32.60275795517685,0
bau,social,equality,genderGapIndex,2027,31.249324083727103,29.728886572097995,32.769761595356215,0
bau,social,equality,genderGapIndex,2028,31.174211431014953,29.401419674348958,32.94700318768095,0
bau,social,equality,genderGapIndex,2029,31.099098778302803,29.063680046401693,33.134517510203914,0
bau,social,equality,genderGapIndex,2030,31.023986125590653,28.715785581773204,33.3321866694081,0
historical,social,social cohesion,lifeSatisfaction,2000,NA,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2001,NA,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2002,NA,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2003,NA,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2004,NA,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2005,44.8,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2006,43.7,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2007,34.9,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2008,42,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2009,52.8,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2010,58.8,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2011,35.6,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2012,33.4,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2013,39.2,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2014,37.8,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2015,40.7,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2016,35.3,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2017,34.5,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2018,33.8,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2019,37.3,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2020,39.6,NA,NA,0
historical,social,social cohesion,lifeSatisfaction,2021,40.5,NA,NA,0
bau,social,social cohesion,lifeSatisfaction,2022,40.49990986799845,34.25104734984899,46.748772386147905,0
bau,social,social cohesion,lifeSatisfaction,2023,40.49990986799845,31.6055523281349,49.394267407861996,0
bau,social,social cohesion,lifeSatisfaction,2024,40.49990986799845,29.535501882969932,51.46431785302697,0
bau,social,social cohesion,lifeSatisfaction,2025,40.49990986799845,27.75622112752705,53.24359860846985,0
bau,social,social cohesion,lifeSatisfaction,2026,40.49990986799845,26.15809082993108,54.84172890606582,0
bau,social,social cohesion,lifeSatisfaction,2027,40.49990986799845,24.685183018168626,56.31463671782827,0
bau,social,social cohesion,lifeSatisfaction,2028,40.49990986799845,23.30442721858253,57.695392517414376,0
bau,social,social cohesion,lifeSatisfaction,2029,40.49990986799845,21.994363505124504,59.0054562308724,0
bau,social,social cohesion,lifeSatisfaction,2030,40.49990986799845,20.740137471611966,60.259682264384935,0
historical,social,social cohesion,PalmaOver2_share,2000,70.8,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2001,71.3,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2002,69.1,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2003,68.8,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2004,67,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2005,67.6,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2006,67.3,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2007,70.9,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2008,67,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2009,67,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2010,67.2,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2011,65.9,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2012,65.8,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2013,69.2,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2014,64.2,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2015,68.6,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2016,65.2,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2017,65.3,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2018,65.3,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2019,65.4,NA,NA,0
historical,social,social cohesion,PalmaOver2_share,2020,69.7,NA,NA,0
bau,social,social cohesion,PalmaOver2_share,2021,66.8824770409143,NA,NA,0
bau,social,social cohesion,PalmaOver2_share,2022,66.8824770409143,64.87839910449394,68.88655497733465,0
bau,social,social cohesion,PalmaOver2_share,2023,66.8824770409143,64.81198962004996,68.95296446177863,0
bau,social,social cohesion,PalmaOver2_share,2024,66.8824770409143,64.74764497616822,69.01730910566039,0
bau,social,social cohesion,PalmaOver2_share,2025,66.8824770409143,64.68518376750298,69.07977031432561,0
bau,social,social cohesion,PalmaOver2_share,2026,66.8824770409143,64.62444969075017,69.14050439107842,0
bau,social,social cohesion,PalmaOver2_share,2027,66.8824770409143,64.5653069352035,69.1996471466251,0
bau,social,social cohesion,PalmaOver2_share,2028,66.8824770409143,64.50763660764086,69.25731747418773,0
bau,social,social cohesion,PalmaOver2_share,2029,66.8824770409143,64.45133392126442,69.31362016056418,0
bau,social,social cohesion,PalmaOver2_share,2030,66.8824770409143,64.39630595811819,69.3686481237104,0
historical,social,political voice,voiceAccount,2000,51.3,NA,NA,0
historical,social,political voice,voiceAccount,2001,51.9,NA,NA,0
historical,social,political voice,voiceAccount,2002,52.4,NA,NA,0
historical,social,political voice,voiceAccount,2003,52.3,NA,NA,0
historical,social,political voice,voiceAccount,2004,51.9,NA,NA,0
historical,social,political voice,voiceAccount,2005,49.2,NA,NA,0
historical,social,political voice,voiceAccount,2006,47.8,NA,NA,0
historical,social,political voice,voiceAccount,2007,48.1,NA,NA,0
historical,social,political voice,voiceAccount,2008,48.7,NA,NA,0
historical,social,political voice,voiceAccount,2009,49.3,NA,NA,0
historical,social,political voice,voiceAccount,2010,48.4,NA,NA,0
historical,social,political voice,voiceAccount,2011,49.2,NA,NA,0
historical,social,political voice,voiceAccount,2012,49.9,NA,NA,0
historical,social,political voice,voiceAccount,2013,50.7,NA,NA,0
historical,social,political voice,voiceAccount,2014,49.5,NA,NA,0
historical,social,political voice,voiceAccount,2015,49.2,NA,NA,0
historical,social,political voice,voiceAccount,2016,49.6,NA,NA,0
historical,social,political voice,voiceAccount,2017,49.9,NA,NA,0
historical,social,political voice,voiceAccount,2018,50.4,NA,NA,0
historical,social,political voice,voiceAccount,2019,50.2,NA,NA,0
historical,social,political voice,voiceAccount,2020,50.6,NA,NA,0
historical,social,political voice,voiceAccount,2021,50.9,NA,NA,0
bau,social,political voice,voiceAccount,2022,50.89996999154906,50.049331664838704,51.75060831825941,0
bau,social,political voice,voiceAccount,2023,50.89996999154906,49.69695364849205,52.102986334606065,0
bau,social,political voice,voiceAccount,2024,50.89996999154906,49.42649347955478,52.373446503543335,0
bau,social,political voice,voiceAccount,2025,50.89996999154906,49.198429583521424,52.60151039957669,0
bau,social,political voice,voiceAccount,2026,50.89996999154906,48.99745361158981,52.8024863715083,0
bau,social,political voice,voiceAccount,2027,50.89996999154906,48.815714837518925,52.98422514557919,0
bau,social,political voice,voiceAccount,2028,50.89996999154906,48.64854983050604,53.15139015259207,0
bau,social,political voice,voiceAccount,2029,50.89996999154906,48.49292029793681,53.3070196851613,0
bau,social,political voice,voiceAccount,2030,50.89996999154906,48.34671597496888,53.45322400812923,0
historical,social,peace and justice,controlCorruption,2000,82.5,NA,NA,0
historical,social,peace and justice,controlCorruption,2001,82.3,NA,NA,0
historical,social,peace and justice,controlCorruption,2002,82.1,NA,NA,0
historical,social,peace and justice,controlCorruption,2003,82,NA,NA,0
historical,social,peace and justice,controlCorruption,2004,82.7,NA,NA,0
historical,social,peace and justice,controlCorruption,2005,83.2,NA,NA,0
historical,social,peace and justice,controlCorruption,2006,83.3,NA,NA,0
historical,social,peace and justice,controlCorruption,2007,83.5,NA,NA,0
historical,social,peace and justice,controlCorruption,2008,84.6,NA,NA,0
historical,social,peace and justice,controlCorruption,2009,84.8,NA,NA,0
historical,social,peace and justice,controlCorruption,2010,83.8,NA,NA,0
historical,social,peace and justice,controlCorruption,2011,84.1,NA,NA,0
historical,social,peace and justice,controlCorruption,2012,85,NA,NA,0
historical,social,peace and justice,controlCorruption,2013,84.6,NA,NA,0
historical,social,peace and justice,controlCorruption,2014,84.8,NA,NA,0
historical,social,peace and justice,controlCorruption,2015,85.3,NA,NA,0
historical,social,peace and justice,controlCorruption,2016,85.3,NA,NA,0
historical,social,peace and justice,controlCorruption,2017,85.2,NA,NA,0
historical,social,peace and justice,controlCorruption,2018,84.8,NA,NA,0
historical,social,peace and justice,controlCorruption,2019,85.7,NA,NA,0
historical,social,peace and justice,controlCorruption,2020,85,NA,NA,0
historical,social,peace and justice,controlCorruption,2021,84.7,NA,NA,0
bau,social,peace and justice,controlCorruption,2022,84.7,84.18799172941355,85.21200827058645,0
bau,social,peace and justice,controlCorruption,2023,84.7,83.97591095968946,85.42408904031055,0
bau,social,peace and justice,controlCorruption,2024,84.7,83.81317566144881,85.5868243385512,0
bau,social,peace and justice,controlCorruption,2025,84.7,83.67598345882712,85.72401654117289,0
bau,social,peace and justice,controlCorruption,2026,84.7,83.55511470192661,85.8448852980734,0
bau,social,peace and justice,controlCorruption,2027,84.7,83.44584099297835,85.95415900702166,0
bau,social,peace and justice,controlCorruption,2028,84.7,83.34535344682,86.05464655318,0
bau,social,peace and justice,controlCorruption,2029,84.7,83.25182191937891,86.1481780806211,0
bau,social,peace and justice,controlCorruption,2030,84.7,83.16397518824067,86.23602481175934,0
historical,social,peace and justice,homicideOver5,2000,28.1,NA,NA,0
historical,social,peace and justice,homicideOver5,2001,28.2,NA,NA,0
historical,social,peace and justice,homicideOver5,2002,28.3,NA,NA,0
historical,social,peace and justice,homicideOver5,2003,28.2,NA,NA,0
historical,social,peace and justice,homicideOver5,2004,28.1,NA,NA,0
historical,social,peace and justice,homicideOver5,2005,28.2,NA,NA,0
historical,social,peace and justice,homicideOver5,2006,28.1,NA,NA,0
historical,social,peace and justice,homicideOver5,2007,29.4,NA,NA,0
historical,social,peace and justice,homicideOver5,2008,27.9,NA,NA,0
historical,social,peace and justice,homicideOver5,2009,21.6,NA,NA,0
historical,social,peace and justice,homicideOver5,2010,21.3,NA,NA,0
historical,social,peace and justice,homicideOver5,2011,19.8,NA,NA,0
historical,social,peace and justice,homicideOver5,2012,20.9,NA,NA,0
historical,social,peace and justice,homicideOver5,2013,20.9,NA,NA,0
historical,social,peace and justice,homicideOver5,2014,20.8,NA,NA,0
historical,social,peace and justice,homicideOver5,2015,17,NA,NA,0
historical,social,peace and justice,homicideOver5,2016,22.5,NA,NA,0
historical,social,peace and justice,homicideOver5,2017,22.2,NA,NA,0
historical,social,peace and justice,homicideOver5,2018,14.7,NA,NA,0
historical,social,peace and justice,homicideOver5,2019,13.1,NA,NA,0
historical,social,peace and justice,homicideOver5,2020,18.4,NA,NA,0
historical,social,peace and justice,homicideOver5,2021,18.8,NA,NA,0
bau,social,peace and justice,homicideOver5,2022,18.4843986576124,15.64176042304732,21.327036892177478,0
bau,social,peace and justice,homicideOver5,2023,18.4843986576124,14.883514074228048,22.085283240996752,0
bau,social,peace and justice,homicideOver5,2024,18.4843986576124,14.259218491856277,22.70957882336852,0
bau,social,peace and justice,homicideOver5,2025,18.4843986576124,13.715968613736036,23.252828701488763,0
bau,social,peace and justice,homicideOver5,2026,18.4843986576124,13.228573057995671,23.74022425722913,0
bau,social,peace and justice,homicideOver5,2027,18.4843986576124,12.782690108078288,24.186107207146513,0
bau,social,peace and justice,homicideOver5,2028,18.4843986576124,12.369232426505171,24.59956488871963,0
bau,social,peace and justice,homicideOver5,2029,18.4843986576124,11.98201173554155,24.98678557968325,0
bau,social,peace and justice,homicideOver5,2030,18.4843986576124,11.616588720335319,25.352208594889483,0
